Detected frames in file "D:/Captured Video\2021-09-22 13-09-45.mp4":
Frame 4411 occurred 1 times.
Frame 4412 occurred 1 times.
Frame 4413 occurred 1 times.
Frame 4414 occurred 1 times.
Frame 4415 occurred 1 times.
Frame 4416 occurred 1 times.
Frame 4417 occurred 1 times.
Frame 4418 occurred 1 times.
Frame 4419 occurred 1 times.
Frame 4420 occurred 1 times.
Frame 4421 occurred 1 times.
Frame 4422 occurred 1 times.
Frame 4423 occurred 1 times.
Frame 4424 occurred 1 times.
Frame 4425 occurred 1 times.
Frame 4426 occurred 1 times.
Frame 4427 occurred 1 times.
Frame 4428 occurred 1 times.
Frame 4429 occurred 1 times.
Frame 4430 occurred 1 times.
Frame 4431 occurred 1 times.
Frame 4432 occurred 1 times.
Frame 4433 occurred 1 times.
Frame 4434 occurred 1 times.
Frame 4435 occurred 1 times.
Frame 4436 occurred 1 times.
Frame 4437 occurred 1 times.
Frame 4438 occurred 1 times.
Frame 4439 occurred 1 times.
Frame 4440 occurred 1 times.
Frame 4441 occurred 1 times.
Frame 4442 occurred 1 times.
Frame 4443 occurred 1 times.
Frame 4444 occurred 1 times.
Frame 4445 occurred 1 times.
Frame 4446 occurred 1 times.
Frame 4447 occurred 1 times.
Frame 4448 occurred 1 times.
Frame 4449 occurred 1 times.
Frame 4450 occurred 1 times.
Frame 4451 occurred 1 times.
Frame 4452 occurred 1 times.
Frame 4453 occurred 1 times.
Frame 4454 occurred 1 times.
Frame 4455 occurred 1 times.
Frame 4456 occurred 1 times.
Frame 4457 occurred 1 times.
Frame 4458 occurred 1 times.
Frame 4459 occurred 1 times.
Frame 4460 occurred 1 times.
Frame 4461 occurred 1 times.
Frame 4462 occurred 1 times.
Frame 4463 occurred 1 times.
Frame 4464 occurred 1 times.
Frame 4465 occurred 1 times.
Frame 4466 occurred 1 times.
Frame 4467 occurred 1 times.
Frame 4468 occurred 1 times.
Frame 4469 occurred 1 times.
Frame 4470 occurred 1 times.
Frame 4471 occurred 1 times.
Frame 4472 occurred 1 times.
Frame 4473 occurred 1 times.
Frame 4474 occurred 1 times.
Frame 4475 occurred 1 times.
Frame 4476 occurred 1 times.
Frame 4477 occurred 1 times.
Frame 4478 occurred 1 times.
Frame 4479 occurred 1 times.
Frame 4480 occurred 1 times.
Frame 4481 occurred 1 times.
Frame 4482 occurred 1 times.
Frame 4483 occurred 1 times.
Frame 4484 occurred 1 times.
Frame 4485 occurred 1 times.
Frame 4486 occurred 1 times.
Frame 4487 occurred 1 times.
Frame 4488 occurred 1 times.
Frame 4489 occurred 1 times.
Frame 4490 occurred 1 times.
Frame 4491 occurred 1 times.
Frame 4492 occurred 1 times.
Frame 4493 occurred 1 times.
Frame 4494 occurred 1 times.
Frame 4495 occurred 1 times.
Frame 4496 occurred 1 times.
Frame 4497 occurred 1 times.
Frame 4498 occurred 1 times.
Frame 4499 occurred 1 times.
Frame 4500 occurred 1 times.
Frame 4501 occurred 1 times.
Frame 4502 occurred 1 times.
Frame 4503 occurred 1 times.
Frame 4504 occurred 1 times.
Frame 4505 occurred 1 times.
Frame 4506 occurred 1 times.
Frame 4507 occurred 1 times.
Frame 4508 occurred 1 times.
Frame 4509 occurred 1 times.
Frame 4510 occurred 1 times.
Frame 4511 occurred 1 times.
Frame 4512 occurred 1 times.
Frame 4513 occurred 1 times.
Frame 4514 occurred 1 times.
Frame 4515 occurred 1 times.
Frame 4516 occurred 1 times.
Frame 4517 occurred 1 times.
Frame 4518 occurred 1 times.
Frame 4519 occurred 1 times.
Frame 4520 occurred 1 times.
Frame 4521 occurred 1 times.
Frame 4522 occurred 1 times.
Frame 4523 occurred 1 times.
Frame 4524 occurred 1 times.
Frame 4525 occurred 1 times.
Frame 4526 occurred 1 times.
Frame 4527 occurred 1 times.
Frame 4528 occurred 1 times.
Frame 4529 occurred 1 times.
Frame 4530 occurred 1 times.
Frame 4531 occurred 1 times.
Frame 4532 occurred 1 times.
Frame 4533 occurred 1 times.
Frame 4534 occurred 1 times.
Frame 4535 occurred 1 times.
Frame 4536 occurred 1 times.
Frame 4537 occurred 1 times.
Frame 4538 occurred 1 times.
Frame 4539 occurred 1 times.
Frame 4540 occurred 1 times.
Frame 4541 occurred 1 times.
Frame 4542 occurred 1 times.
Frame 4543 occurred 1 times.
Frame 4544 occurred 1 times.
Frame 4545 occurred 1 times.
Frame 4546 occurred 1 times.
Frame 4547 occurred 1 times.
Frame 4548 occurred 1 times.
Frame 4549 occurred 1 times.
Frame 4550 occurred 1 times.
Frame 4551 occurred 1 times.
Frame 4552 occurred 1 times.
Frame 4553 occurred 1 times.
Frame 4554 occurred 1 times.
Frame 4555 occurred 1 times.
Frame 4556 occurred 1 times.
Frame 4557 occurred 1 times.
Frame 4558 occurred 1 times.
Frame 4559 occurred 1 times.
Frame 4560 occurred 1 times.
Frame 4561 occurred 1 times.
Frame 4562 occurred 1 times.
Frame 4563 occurred 1 times.
Frame 4564 occurred 1 times.
Frame 4565 occurred 1 times.
Frame 4566 occurred 1 times.
Frame 4567 occurred 1 times.
Frame 4568 occurred 1 times.
Frame 4569 occurred 1 times.
Frame 4570 occurred 1 times.
Frame 4571 occurred 1 times.
Frame 4572 occurred 1 times.
Frame 4573 occurred 1 times.
Frame 4574 occurred 1 times.
Frame 4575 occurred 1 times.
Frame 4576 occurred 1 times.
Frame 4577 occurred 1 times.
Frame 4578 occurred 1 times.
Frame 4579 occurred 1 times.
Frame 4580 occurred 1 times.
Frame 4581 occurred 1 times.
Frame 4582 occurred 1 times.
Frame 4583 occurred 1 times.
Frame 4584 occurred 1 times.
Frame 4585 occurred 1 times.
Frame 4586 occurred 1 times.
Frame 4587 occurred 1 times.
Frame 4588 occurred 1 times.
Frame 4589 occurred 1 times.
Frame 4590 occurred 1 times.
Frame 4591 occurred 1 times.
Frame 4592 occurred 1 times.
Frame 4593 occurred 1 times.
Frame 4594 occurred 1 times.
Frame 4595 occurred 1 times.
Frame 4596 occurred 1 times.
Frame 4597 occurred 1 times.
Frame 4598 occurred 1 times.
Frame 4599 occurred 1 times.
Frame 4600 occurred 1 times.
Frame 4601 occurred 1 times.
Frame 4602 occurred 1 times.
Frame 4603 occurred 1 times.
Frame 4604 occurred 1 times.
Frame 4605 occurred 1 times.
Frame 4606 occurred 1 times.
Frame 4607 occurred 1 times.
Frame 4608 occurred 1 times.
Frame 4609 occurred 1 times.
Frame 4610 occurred 1 times.
Frame 4611 occurred 1 times.
Frame 4612 occurred 1 times.
Frame 4613 occurred 1 times.
Frame 4614 occurred 1 times.
Frame 4615 occurred 1 times.
Frame 4616 occurred 1 times.
Frame 4617 occurred 1 times.
Frame 4618 occurred 1 times.
Frame 4619 occurred 1 times.
Frame 4620 occurred 1 times.
Frame 4621 occurred 1 times.
Frame 4622 occurred 1 times.
Frame 4623 occurred 1 times.
Frame 4624 occurred 1 times.
Frame 4625 occurred 1 times.
Frame 4626 occurred 1 times.
Frame 4627 occurred 1 times.
Frame 4628 occurred 1 times.
Frame 4629 occurred 1 times.
Frame 4630 occurred 1 times.
Frame 4631 occurred 1 times.
Frame 4632 occurred 1 times.
Frame 4633 occurred 1 times.
Frame 4634 occurred 1 times.
Frame 4635 occurred 1 times.
Frame 4636 occurred 1 times.
Frame 4637 occurred 1 times.
Frame 4638 occurred 1 times.
Frame 4639 occurred 1 times.
Frame 4640 occurred 1 times.
Frame 4641 occurred 1 times.
Frame 4642 occurred 1 times.
Frame 4643 occurred 1 times.
Frame 4644 occurred 1 times.
Frame 4645 occurred 1 times.
Frame 4646 occurred 1 times.
Frame 4647 occurred 1 times.
Frame 4648 occurred 1 times.
Frame 4649 occurred 1 times.
Frame 4650 occurred 1 times.
Frame 4651 occurred 1 times.
Frame 4652 occurred 1 times.
Frame 4653 occurred 1 times.
Frame 4654 occurred 1 times.
Frame 4655 occurred 1 times.
Frame 4656 occurred 1 times.
Frame 4657 occurred 1 times.
Frame 4658 occurred 1 times.
Frame 4659 occurred 1 times.
Frame 4660 occurred 1 times.
Frame 4661 occurred 1 times.
Frame 4662 occurred 1 times.
Frame 4663 occurred 1 times.
Frame 4664 occurred 1 times.
Frame 4665 occurred 1 times.
Frame 4666 occurred 1 times.
Frame 4667 occurred 1 times.
Frame 4668 occurred 1 times.
Frame 4669 occurred 1 times.
Frame 4670 occurred 1 times.
Frame 4671 occurred 1 times.
Frame 4672 occurred 1 times.
Frame 4673 occurred 1 times.
Frame 4674 occurred 1 times.
Frame 4675 occurred 1 times.
Frame 4676 occurred 1 times.
Frame 4677 occurred 1 times.
Frame 4678 occurred 1 times.
Frame 4679 occurred 1 times.
Frame 4680 occurred 1 times.
Frame 4681 occurred 1 times.
Frame 4682 occurred 1 times.
Frame 4683 occurred 1 times.
Frame 4684 occurred 1 times.
Frame 4685 occurred 1 times.
Frame 4686 occurred 1 times.
Frame 4687 occurred 1 times.
Frame 4688 occurred 1 times.
Frame 4689 occurred 1 times.
Frame 4690 occurred 1 times.
Frame 4691 occurred 1 times.
Frame 4692 occurred 1 times.
Frame 4693 occurred 1 times.
Frame 4694 occurred 1 times.
Frame 4695 occurred 1 times.
Frame 4696 occurred 1 times.
Frame 4697 occurred 1 times.
Frame 4698 occurred 1 times.
Frame 4699 occurred 1 times.
Frame 4700 occurred 1 times.
Frame 4701 occurred 1 times.
Frame 4702 occurred 1 times.
Frame 4703 occurred 1 times.
Frame 4704 occurred 1 times.
Frame 4705 occurred 1 times.
Frame 4706 occurred 1 times.
Frame 4707 occurred 1 times.
Frame 4708 occurred 1 times.
Frame 4709 occurred 1 times.
Frame 4710 occurred 1 times.
Frame 4711 occurred 1 times.
Frame 4712 occurred 1 times.
Frame 4713 occurred 1 times.
Frame 4714 occurred 1 times.
Frame 4715 occurred 1 times.
Frame 4716 occurred 1 times.
Frame 4717 occurred 1 times.
Frame 4718 occurred 1 times.
Frame 4719 occurred 1 times.
Frame 4720 occurred 1 times.
Frame 4721 occurred 1 times.
Frame 4722 occurred 1 times.
Frame 4723 occurred 1 times.
Frame 4724 occurred 1 times.
Frame 4725 occurred 1 times.
Frame 4726 occurred 1 times.
Frame 4727 occurred 1 times.
Frame 4728 occurred 1 times.
Frame 4729 occurred 1 times.
Frame 4730 occurred 1 times.
Frame 4731 occurred 1 times.
Frame 4732 occurred 1 times.
Frame 4733 occurred 1 times.
Frame 4734 occurred 1 times.
Frame 4735 occurred 1 times.
Frame 4736 occurred 1 times.
Frame 4737 occurred 1 times.
Frame 4738 occurred 1 times.
Frame 4739 occurred 1 times.
Frame 4740 occurred 1 times.
Frame 4741 occurred 1 times.
Frame 4742 occurred 1 times.
Frame 4743 occurred 1 times.
Frame 4744 occurred 1 times.
Frame 4745 occurred 1 times.
Frame 4746 occurred 1 times.
Frame 4747 occurred 1 times.
Frame 4748 occurred 1 times.
Frame 4749 occurred 1 times.
Frame 4750 occurred 1 times.
Frame 4751 occurred 1 times.
Frame 4752 occurred 1 times.
Frame 4753 occurred 1 times.
Frame 4754 occurred 1 times.
Frame 4755 occurred 1 times.
Frame 4756 occurred 1 times.
Frame 4757 occurred 1 times.
Frame 4758 occurred 1 times.
Frame 4759 occurred 1 times.
Frame 4760 occurred 1 times.
Frame 4761 occurred 1 times.
Frame 4762 occurred 1 times.
Frame 4763 occurred 1 times.
Frame 4764 occurred 1 times.
Frame 4765 occurred 1 times.
Frame 4766 occurred 1 times.
Frame 4767 occurred 1 times.
Frame 4768 occurred 1 times.
Frame 4769 occurred 1 times.
Frame 4770 occurred 1 times.
Frame 4771 occurred 1 times.
Frame 4772 occurred 1 times.
Frame 4773 occurred 1 times.
Frame 4774 occurred 1 times.
Frame 4775 occurred 1 times.
Frame 4776 occurred 1 times.
Frame 4777 occurred 1 times.
Frame 4778 occurred 1 times.
Frame 4779 occurred 1 times.
Frame 4780 occurred 1 times.
Frame 4781 occurred 1 times.
Frame 4782 occurred 1 times.
Frame 4783 occurred 1 times.
Frame 4784 occurred 1 times.
Frame 4785 occurred 1 times.
Frame 4786 occurred 1 times.
Frame 4787 occurred 1 times.
Frame 4788 occurred 1 times.
Frame 4789 occurred 1 times.
Frame 4790 occurred 1 times.
Frame 4791 occurred 1 times.
Frame 4792 occurred 1 times.
Frame 4793 occurred 1 times.
Frame 4794 occurred 1 times.
Frame 4795 occurred 1 times.
Frame 4796 occurred 1 times.
Frame 4797 occurred 1 times.
Frame 4798 occurred 1 times.
Frame 4799 occurred 1 times.
Frame 4800 occurred 1 times.
Frame 4801 occurred 1 times.
Frame 4802 occurred 1 times.
Frame 4803 occurred 1 times.
Frame 4804 occurred 1 times.
Frame 4805 occurred 1 times.
Frame 4806 occurred 1 times.
Frame 4807 occurred 1 times.
Frame 4808 occurred 1 times.
Frame 4809 occurred 1 times.
Frame 4810 occurred 1 times.
Frame 4811 occurred 1 times.
Frame 4812 occurred 1 times.
Frame 4813 occurred 1 times.
Frame 4814 occurred 1 times.
Frame 4815 occurred 1 times.
Frame 4816 occurred 1 times.
Frame 4817 occurred 1 times.
Frame 4818 occurred 1 times.
Frame 4819 occurred 1 times.
Frame 4820 occurred 1 times.
Frame 4821 occurred 1 times.
Frame 4822 occurred 1 times.
Frame 4823 occurred 1 times.
Frame 4824 occurred 1 times.
Frame 4825 occurred 1 times.
Frame 4826 occurred 1 times.
Frame 4827 occurred 1 times.
Frame 4828 occurred 1 times.
Frame 4829 occurred 1 times.
Frame 4830 occurred 1 times.
Frame 4831 occurred 1 times.
Frame 4832 occurred 1 times.
Frame 4833 occurred 1 times.
Frame 4834 occurred 1 times.
Frame 4835 occurred 1 times.
Frame 4836 occurred 1 times.
Frame 4837 occurred 1 times.
Frame 4838 occurred 1 times.
Frame 4839 occurred 1 times.
Frame 4840 occurred 1 times.
Frame 4841 occurred 1 times.
Frame 4842 occurred 1 times.
Frame 4843 occurred 1 times.
Frame 4844 occurred 1 times.
Frame 4845 occurred 1 times.
Frame 4846 occurred 1 times.
Frame 4847 occurred 1 times.
Frame 4848 occurred 1 times.
Frame 4849 occurred 1 times.
Frame 4850 occurred 1 times.
Frame 4851 occurred 1 times.
Frame 4852 occurred 1 times.
Frame 4853 occurred 1 times.
Frame 4854 occurred 1 times.
Frame 4855 occurred 1 times.
Frame 4856 occurred 1 times.
Frame 4857 occurred 1 times.
Frame 4858 occurred 1 times.
Frame 4859 occurred 1 times.
Frame 4860 occurred 1 times.
Frame 4861 occurred 1 times.
Frame 4862 occurred 1 times.
Frame 4863 occurred 1 times.
Frame 4864 occurred 1 times.
Frame 4865 occurred 1 times.
Frame 4866 occurred 1 times.
Frame 4867 occurred 1 times.
Frame 4868 occurred 1 times.
Frame 4869 occurred 1 times.
Frame 4870 occurred 1 times.
Frame 4871 occurred 1 times.
Frame 4872 occurred 1 times.
Frame 4873 occurred 1 times.
Frame 4874 occurred 1 times.
Frame 4875 occurred 1 times.
Frame 4876 occurred 1 times.
Frame 4877 occurred 1 times.
Frame 4878 occurred 1 times.
Frame 4879 occurred 1 times.
Frame 4880 occurred 1 times.
Frame 4881 occurred 1 times.
Frame 4882 occurred 1 times.
Frame 4883 occurred 1 times.
Frame 4884 occurred 1 times.
Frame 4885 occurred 1 times.
Frame 4886 occurred 1 times.
Frame 4887 occurred 1 times.
Frame 4888 occurred 1 times.
Frame 4889 occurred 1 times.
Frame 4890 occurred 1 times.
Frame 4891 occurred 1 times.
Frame 4892 occurred 1 times.
Frame 4893 occurred 1 times.
Frame 4894 occurred 1 times.
Frame 4895 occurred 1 times.
Frame 4896 occurred 1 times.
Frame 4897 occurred 1 times.
Frame 4898 occurred 1 times.
Frame 4899 occurred 1 times.
Frame 4900 occurred 1 times.
Frame 4901 occurred 1 times.
Frame 4902 occurred 1 times.
Frame 4903 occurred 1 times.
Frame 4904 occurred 1 times.
Frame 4905 occurred 1 times.
Frame 4906 occurred 1 times.
Frame 4907 occurred 1 times.
Frame 4908 occurred 1 times.
Frame 4909 occurred 1 times.
Frame 4910 occurred 1 times.
Frame 4911 occurred 1 times.
Frame 4912 occurred 1 times.
Frame 4913 occurred 1 times.
Frame 4914 occurred 1 times.
Frame 4915 occurred 1 times.
Frame 4916 occurred 1 times.
Frame 4917 occurred 1 times.
Frame 4918 occurred 1 times.
Frame 4919 occurred 1 times.
Frame 4920 occurred 1 times.
Frame 4921 occurred 1 times.
Frame 4922 occurred 1 times.
Frame 4923 occurred 1 times.
Frame 4924 occurred 1 times.
Frame 4925 occurred 1 times.
Frame 4926 occurred 1 times.
Frame 4927 occurred 1 times.
Frame 4928 occurred 1 times.
Frame 4929 occurred 1 times.
Frame 4930 occurred 1 times.
Frame 4931 occurred 1 times.
Frame 4932 occurred 1 times.
Frame 4933 occurred 1 times.
Frame 4934 occurred 1 times.
Frame 4935 occurred 1 times.
Frame 4936 occurred 1 times.
Frame 4937 occurred 1 times.
Frame 4938 occurred 1 times.
Frame 4939 occurred 1 times.
Frame 4940 occurred 1 times.
Frame 4941 occurred 1 times.
Frame 4942 occurred 1 times.
Frame 4943 occurred 1 times.
Frame 4944 occurred 1 times.
Frame 4945 occurred 1 times.
Frame 4946 occurred 1 times.
Frame 4947 occurred 1 times.
Frame 4948 occurred 1 times.
Frame 4949 occurred 1 times.
Frame 4950 occurred 1 times.
Frame 4951 occurred 1 times.
Frame 4952 occurred 1 times.
Frame 4953 occurred 1 times.
Frame 4954 occurred 1 times.
Frame 4955 occurred 1 times.
Frame 4956 occurred 1 times.
Frame 4957 occurred 1 times.
Frame 4958 occurred 1 times.
Frame 4959 occurred 1 times.
Frame 4960 occurred 1 times.
Frame 4961 occurred 1 times.
Frame 4962 occurred 1 times.
Frame 4963 occurred 1 times.
Frame 4964 occurred 1 times.
Frame 4965 occurred 1 times.
Frame 4966 occurred 1 times.
Frame 4967 occurred 1 times.
Frame 4968 occurred 1 times.
Frame 4969 occurred 1 times.
Frame 4970 occurred 1 times.
Frame 4971 occurred 1 times.
Frame 4972 occurred 1 times.
Frame 4973 occurred 1 times.
Frame 4974 occurred 1 times.
Frame 4975 occurred 1 times.
Frame 4976 occurred 1 times.
Frame 4977 occurred 1 times.
Frame 4978 occurred 1 times.
Frame 4979 occurred 1 times.
Frame 4980 occurred 1 times.
Frame 4981 occurred 1 times.
Frame 4982 occurred 1 times.
Frame 4983 occurred 1 times.
Frame 4984 occurred 1 times.
Frame 4985 occurred 1 times.
Frame 4986 occurred 1 times.
Frame 4987 occurred 1 times.
Frame 4988 occurred 1 times.
Frame 4989 occurred 1 times.
Frame 4990 occurred 1 times.
Frame 4991 occurred 1 times.
Frame 4992 occurred 1 times.
Frame 4993 occurred 1 times.
Frame 4994 occurred 1 times.
Frame 4995 occurred 1 times.
Frame 4996 occurred 1 times.
Frame 4997 occurred 1 times.
Frame 4998 occurred 1 times.
Frame 4999 occurred 1 times.
Frame 5000 occurred 1 times.
QR code was not readable for 1001 frames.
